,id,n_victimas,fecha,hora,comuna,longitud,latitud,victima,gravedad
15885,LC-2020-0671769,1,2020-12-22,11,1,-58.370412501071,-34.603013905923,moto,LEVE
15886,LC-2020-0671781,1,2020-12-22,15,9,-58.484670028088,-34.654469036197,moto,LEVE
15887,LC-2020-0671828,1,2020-12-22,16,10,-58.5022978986,-34.645816934221,moto,LEVE
15888,LC-2020-0671878,1,2020-12-22,19,1,-58.378581315876,-34.617160420675,moto,LEVE
15889,LC-2020-0671978,1,2020-12-22,19,9,-58.486294415446,-34.643397284416,moto,LEVE
15890,LC-2020-0671992,2,2020-12-22,18,9,-58.519093224599,-34.660778040526,moto,LEVE
15891,LC-2020-0672051,1,2020-12-22,15,12,-58.489672313182,-34.56971346064,moto,LEVE
15892,LC-2020-0672099,1,2020-12-22,19,7,-58.467491887068,-34.635517513682,moto,LEVE
15893,LC-2020-0672126,1,2020-12-22,19,8,-58.447254461039,-34.663377405775,moto,LEVE
15894,LC-2020-0672139,1,2020-12-22,20,15,-58.438917517295,-34.594173058801,moto,LEVE
15895,LC-2020-0672142,1,2020-12-22,20,13,-58.46688304291,-34.550247006517,moto,LEVE
15897,LC-2020-0672301,1,2020-12-23,23,3,-58.406645111502,-34.604412361122,moto,LEVE
15898,LC-2020-0672339,1,2020-12-23,1,14,-58.419781100233,-34.59542317777,moto,LEVE
15899,LC-2020-0672643,1,2020-12-23,8,10,-58.479112627898,-34.624788559996,moto,LEVE
15900,LC-2020-0672705,1,2020-12-23,9,13,-58.444713241182,-34.556345661264,moto,LEVE
15901,LC-2020-0672761,1,2020-12-23,8,4,-58.415986303916,-34.651526716405,moto,LEVE
15902,LC-2020-0672830,3,2020-12-23,9,1,-58.371484166735,-34.598416724897,moto,LEVE
15903,LC-2020-0672836,1,2020-12-23,9,5,-58.417683764297,-34.625662755647,moto,LEVE
15904,LC-2020-0672852,1,2020-12-23,8,2,-58.399927298993,-34.59943833367,moto,LEVE
15905,LC-2020-0672988,1,2020-12-23,10,4,-58.377672780189,-34.63816205896,moto,LEVE
15906,LC-2020-0673048,1,2020-12-23,11,7,-58.459291595856,-34.646929450715,moto,LEVE
15907,LC-2020-0673064,1,2020-12-23,8,3,-58.410814258171,-34.620335142707,moto,LEVE
15908,LC-2020-0673120,1,2020-12-23,13,10,-58.524036466237,-34.629535366298,moto,LEVE
15909,LC-2020-0673145,1,2020-12-23,12,7,-58.460874506471,-34.628501334873,moto,LEVE
15910,LC-2020-0673230,1,2020-12-23,13,10,-58.510167555035,-34.628456818983,moto,LEVE
15911,LC-2020-0673267,1,2020-12-23,15,6,-58.435915152638,-34.619362573322,moto,LEVE
15912,LC-2020-0673297,1,2020-12-23,14,10,-58.497171669671,-34.629703739086,moto,GRAVE
15913,LC-2020-0673316,3,2020-12-23,15,7,-58.458256365798,-34.630922418572,moto,LEVE
15914,LC-2020-0673359,1,2020-12-23,14,10,-58.497171669671,-34.629703739086,moto,LEVE
15915,LC-2020-0673456,3,2020-12-23,16,9,-58.501174291656,-34.661983848174,moto,LEVE
15916,LC-2020-0673477,3,2020-12-23,15,1,-58.382066363241,-34.591585527472,moto,LEVE
15917,LC-2020-0673487,1,2020-12-23,11,11,-58.462704985806,-34.607372457359,moto,LEVE
15918,LC-2020-0673508,1,2020-12-23,16,9,-58.508775218216,-34.669777099202,moto,LEVE
15919,LC-2020-0673589,1,2020-12-23,16,8,-58.468188626666,-34.692984744146,moto,LEVE
15920,LC-2020-0673646,1,2020-12-23,16,15,-58.439708776869,-34.600227705612,moto,LEVE
15921,LC-2020-0673653,3,2020-12-23,15,7,-58.426142399847,-34.6313157449,moto,LEVE
15922,LC-2020-0673660,1,2020-12-23,16,13,-58.457934688669,-34.572485472806,moto,GRAVE
15923,LC-2020-0673674,1,2020-12-23,15,11,-58.510185511281,-34.591148409319,moto,LEVE
15924,LC-2020-0673771,2,2020-12-23,17,8,-58.440156045742,-34.666035255859,moto,LEVE
15925,LC-2020-0673792,1,2020-12-23,18,5,-58.414257758919,-34.616630614331,moto,LEVE
15926,LC-2020-0673807,1,2020-12-23,19,13,-58.444755628338,-34.55760644189,moto,LEVE
15928,LC-2020-0673856,1,2020-12-23,19,12,-58.491178226865,-34.555089991374,moto,GRAVE
15929,LC-2020-0673892,1,2020-12-23,18,11,-58.476096045567,-34.618101861621,moto,LEVE
15930,LC-2020-0673915,1,2020-12-23,20,10,-58.488843934762,-34.641582707383,moto,LEVE
15931,LC-2020-0673951,1,2020-12-23,21,15,-58.443686281468,-34.59724326407,auto,LEVE
15932,LC-2020-0673971,1,2020-12-23,21,4,-58.371894615644,-34.646388143418,moto,LEVE
15933,LC-2020-0674037,2,2020-12-23,21,11,-58.472741762441,-34.611109047295,moto,LEVE
15934,LC-2020-0674113,1,2020-12-24,22,3,-58.408715745824,-34.612610180217,moto,LEVE
15935,LC-2020-0674143,2,2020-12-24,19,7,-58.440700240929,-34.648813281889,moto,LEVE
15936,LC-2020-0674253,1,2020-12-24,3,5,-58.41951244951,-34.603319472068,moto,LEVE
15937,LC-2020-0674514,1,2020-12-24,13,14,-58.424910079285,-34.590878203929,moto,LEVE
15938,LC-2020-0674650,1,2020-12-24,11,14,-58.439661497269,-34.57270408094,moto,LEVE
15939,LC-2020-0674686,1,2020-12-24,12,6,-58.440147470887,-34.628761550452,moto,LEVE
15940,LC-2020-0674719,2,2020-12-24,12,8,-58.482805361437,-34.68668950151,moto,LEVE
15941,LC-2020-0674720,1,2020-12-24,13,3,-58.404019462565,-34.606233108366,moto,LEVE
15942,LC-2020-0674757,2,2020-12-24,11,7,-58.440700240929,-34.648813281889,moto,LEVE
15943,LC-2020-0674774,1,2020-12-24,12,12,-58.475903055386,-34.556857563935,auto,GRAVE
15944,LC-2020-0674854,1,2020-12-24,13,1,-58.38298135072,-34.618580464466,moto,LEVE
15945,LC-2020-0674859,1,2020-12-24,14,10,-58.528997816142,-34.634690534129,moto,LEVE
15946,LC-2020-0675024,6,2020-12-24,16,4,-58.405166859028,-34.64663586933,moto,LEVE
15947,LC-2020-0675042,1,2020-12-24,18,8,-58.481452272375,-34.689220953248,moto,LEVE
15948,LC-2020-0675052,1,2020-12-24,18,8,-58.444617276336,-34.650977956087,moto,LEVE
15949,LC-2020-0675107,1,2020-12-24,20,15,-58.460435649719,-34.603799775523,moto,LEVE
15950,LC-2020-0675365,1,2020-12-25,6,5,-58.416777331557,-34.612231191633,moto,LEVE
15951,LC-2020-0675385,3,2020-12-25,7,2,-58.411921372096,-34.598002486775,moto,LEVE
15952,LC-2020-0675612,1,2020-12-25,17,10,-58.506582404417,-34.638697588357,moto,LEVE
15953,LC-2020-0675833,1,2020-12-25,20,13,-58.435183566364,-34.554455626407,moto,GRAVE
15955,LC-2020-0675974,1,2020-12-26,0,8,-58.433748587994,-34.661831315066,moto,LEVE
15956,LC-2020-0676168,1,2020-12-26,10,10,-58.526398213097,-34.616488941056,moto,LEVE
15957,LC-2020-0676311,1,2020-12-26,12,5,-58.414257758919,-34.616630614331,moto,LEVE
15958,LC-2020-0676314,1,2020-12-26,15,13,-58.454302094629,-34.554951078787,moto,LEVE
15959,LC-2020-0676455,1,2020-12-26,14,6,-58.450395833712,-34.628144432815,moto,LEVE
