,ID hecho,FECHA ,SEXO,EDAD_VICTIMA
15725,LC-2020-0120946,2020-02-25,Mujer,41
15726,LC-2020-0125686,2020-02-27,Mujer,24
15727,LC-2020-0125753,2020-02-27,Mujer,35
15728,LC-2020-0129980,2020-02-28,Mujer,34
15729,LC-2020-0129980,2020-02-28,Varon,32
15730,LC-2020-0130842,2020-02-29,Varon,45
15731,LC-2020-0130863,2020-02-29,Varon,64
15732,LC-2020-0137396,2020-03-03,Mujer,22
15733,LC-2020-0140751,2020-03-04,Varon,44
15734,LC-2020-0144880,2020-03-06,varon,35
15735,LC-2020-0144880,2020-03-06,Varon,36
15736,LC-2020-0145084,2020-03-06,Varon,29
15737,LC-2020-0148186,2020-03-07,Varon,34
15738,LC-2020-0148647,2020-03-07,Mujer,72
15739,LC-2020-0152488,2020-03-09,Varon,35
15740,LC-2020-0154931,2020-03-10,Varon,42
15741,LC-2020-0155202,2020-03-10,Mujer,77
15742,LC-2020-0155304,2020-03-10,Varon,50
15743,LC-2020-0162541,2020-03-13,Varon,35
15744,LC-2020-0165043,2020-03-14,Varon,20
15745,LC-2020-0169354,2020-03-17,Varon,58
15746,LC-2020-0174469,2020-03-19,Varon,57
15747,LC-2020-0178255,2020-03-24,Varon,53
15748,LC-2020-0184161,2020-03-30,Varon,22
15749,LC-2020-0189317,2020-04-05,Varon,23
15750,LC-2020-0190453,2020-04-06,Mujer,26
15751,LC-2020-0190503,2020-04-06,Varon,42
15752,LC-2020-0190503,2020-04-06,Mujer,32
15753,LC-2020-0196016,2020-04-12,Varon,37
15754,LC-2020-0201420,2020-04-17,Varon,33
15755,LC-2020-0203443,2020-04-19,Varon,27
15756,LC-2020-0208623,2020-04-23,Varon,23
15757,LC-2020-0214317,2020-04-26,Mujer,33
15758,LC-2020-0218937,2020-04-27,Mujer,50
15759,LC-2020-0226168,2020-05-04,Varon,28
15760,LC-2020-0230568,2020-05-07,Varon,32
15761,LC-2020-0242551,2020-05-15,Varon,29
15762,LC-2020-0245942,2020-05-18,Varon,39
15763,LC-2020-0246326,2020-05-18,Varon,60
15764,LC-2020-0248457,2020-05-19,Varon,28
15765,LC-2020-0249660,2020-05-20,Varon,22
15766,LC-2020-0249873,2020-05-20,Varon,39
15767,LC-2020-0255037,2020-05-22,SD,35
15768,LC-2020-0255564,2020-05-23,Varon,30
15769,LC-2020-0256251,2020-05-24,varon,27
15770,LC-2020-0256251,2020-05-24,Varon,32
15771,LC-2020-0263141,2020-05-28,Varon,37
15772,LC-2020-0272050,2020-06-01,Varon,27
15773,LC-2020-0272362,2020-06-01,Varon,51
15774,LC-2020-0273475,2020-06-02,Varon,25
15775,LC-2020-0275639,2020-06-03,Varon,41
15776,LC-2020-0277852,2020-06-04,SD,35
15777,LC-2020-0285892,2020-06-07,Varon,30
15778,LC-2020-0291398,2020-06-10,sd,35
15779,LC-2020-0291653,2020-06-10,Varon,42
15780,LC-2020-0294532,2020-06-11,Varon,37
15781,LC-2020-0312024,2020-06-16,varon,29
15782,LC-2020-0312024,2020-06-16,Mujer,41
15783,LC-2020-0315677,2020-06-18,Varon,29
15784,LC-2020-0318245,2020-06-19,Mujer,25
15785,LC-2020-0331278,2020-06-21,Varon,65
15786,LC-2020-0359072,2020-06-23,Varon,23
15787,LC-2020-0365041,2020-06-25,Mujer,61
15788,LC-2020-0365218,2020-06-25,Varon,52
15789,LC-2020-0376477,2020-06-29,Varon,32
15790,LC-2020-0377519,2020-06-29,Mujer,48
15791,LC-2020-0378574,2020-06-30,Mujer,21
15792,LC-2020-0418015,2020-07-07,SD,35
15793,LC-2020-0428713,2020-07-11,Mujer,32
15794,LC-2020-0433528,2020-07-14,Varon,52
15795,LC-2020-0437419,2020-07-15,Varon,36
15796,LC-2020-0442465,2020-07-19,Varon,38
15797,LC-2020-0445441,2020-07-20,Varon,37
15798,LC-2020-0446273,2020-07-21,Varon,40
15799,LC-2020-0447102,2020-07-22,Varon,44
15800,LC-2020-0447425,2020-07-22,Varon,41
15801,LC-2020-0447566,2020-07-22,Mujer,41
15802,LC-2020-0449960,2020-07-24,Varon,29
15803,LC-2020-0450214,2020-07-24,Varon,30
15804,LC-2020-0464464,2020-08-04,Varon,25
15805,LC-2020-0464554,2020-08-04,sd,35
15806,LC-2020-0465537,2020-08-05,SD,35
15807,LC-2020-0466721,2020-08-06,Varon,61
15808,LC-2020-0468766,2020-08-07,Mujer,68
15809,LC-2020-0471821,2020-08-10,Mujer,35
15810,LC-2020-0473729,2020-08-11,Varon,27
15811,LC-2020-0476170,2020-08-11,Varon,35
15812,LC-2020-0476455,2020-08-11,Varon,28
15813,LC-2020-0478408,2020-08-13,Varon,58
15814,LC-2020-0485687,2020-08-19,Mujer,29
15815,LC-2020-0489153,2020-08-21,Varon,63
15816,LC-2020-0496907,2020-08-27,Mujer,50
15817,LC-2020-0497887,2020-08-28,Varon,47
15818,LC-2020-0498591,2020-08-29,Varon,25
15819,LC-2020-0500134,2020-08-30,Varon,50
15820,LC-2020-0503914,2020-09-02,Varon,32
15821,LC-2020-0505341,2020-09-03,SD,35
15822,LC-2020-0506015,2020-09-04,Varon,76
15823,LC-2020-0507179,2020-09-05,Varon,32
15824,LC-2020-0520299,2020-09-15,Mujer,22
15825,LC-2020-0520466,2020-09-15,Varon,33
15826,LC-2020-0521239,2020-09-15,Varon,36
15827,LC-2020-0522104,2020-09-16,sd,35
15828,LC-2020-0522222,2020-09-16,Varon,71
15829,LC-2020-0525077,2020-09-17,Varon,25
15830,LC-2020-0528361,2020-09-20,Varon,34
15831,LC-2020-0529462,2020-09-21,Mujer,17
15832,LC-2020-0530060,2020-09-21,Varon,86
15833,LC-2020-0530634,2020-09-22,SD,35
15834,LC-2020-0536235,2020-09-25,Mujer,31
15835,LC-2020-0537158,2020-09-25,SD,35
15836,LC-2020-0538057,2020-09-26,Varon,40
15837,LC-2020-0538221,2020-09-26,sd,35
15838,LC-2020-0538551,2020-09-27,Varon,38
15839,LC-2020-0538816,2020-09-27,Varon,21
15840,LC-2020-0541637,2020-09-29,Varon,53
15841,LC-2020-0541637,2020-09-29,SD,70
15842,LC-2020-0541720,2020-09-29,Varon,56
15843,LC-2020-0542098,2020-09-29,Varon,32
15844,LC-2020-0542677,2020-09-29,Varon,40
15845,LC-2020-0542724,2020-09-29,sd,35
15846,LC-2020-0544310,2020-09-30,Varon,27
15847,LC-2020-0544512,2020-09-30,Varon,31
15848,LC-2020-0548433,2020-10-02,Mujer,35
15849,LC-2020-0549627,2020-10-03,Varon,28
15850,LC-2020-0557029,2020-10-08,Varon,28
15851,LC-2020-0557297,2020-10-08,Varon,14
15852,LC-2020-0559392,2020-10-09,Mujer,54
15853,LC-2020-0559392,2020-10-09,Mujer,24
15854,LC-2020-0560345,2020-10-10,Varon,41
15855,LC-2020-0560345,2020-10-10,Varon,51
15856,LC-2020-0560345,2020-10-10,Varon,24
15857,LC-2020-0560345,2020-10-10,Varon,41
15858,LC-2020-0561338,2020-10-11,Varon,27
15859,LC-2020-0562430,2020-10-12,Varon,46
15860,LC-2020-0562430,2020-10-12,Varon,73
15861,LC-2020-0562430,2020-10-12,Mujer,30
15862,LC-2020-0562430,2020-10-12,Varon,47
15863,LC-2020-0562532,2020-10-12,Mujer,3
15864,LC-2020-0562532,2020-10-12,Mujer,38
15865,LC-2020-0562773,2020-10-13,Varon,25
15866,LC-2020-0565672,2020-10-14,Varon,55
15867,LC-2020-0567181,2020-10-15,Mujer,63
15868,LC-2020-0568222,2020-10-16,Varon,35
15869,LC-2020-0571206,2020-10-18,Varon,35
15870,LC-2020-0571206,2020-10-18,Mujer,20
15871,LC-2020-0571206,2020-10-18,Varon,23
15872,LC-2020-0573048,2020-10-19,Varon,45
15873,LC-2020-0574095,2020-10-20,Varon,29
15874,LC-2020-0574095,2020-10-20,Mujer,67
15875,LC-2020-0574198,2020-10-20,Varon,23
15876,LC-2020-0574198,2020-10-20,Mujer,27
15877,LC-2020-0576218,2020-10-21,Varon,42
15878,LC-2020-0577573,2020-10-22,Varon,25
15879,LC-2020-0579507,2020-10-23,Varon,27
15880,LC-2020-0579730,2020-10-24,Varon,24
15881,LC-2020-0582704,2020-10-26,Varon,31
15882,LC-2020-0582704,2020-10-26,Varon,27
15883,LC-2020-0583342,2020-10-26,Varon,21
15884,LC-2020-0592215,2020-11-01,Mujer,25
15885,LC-2020-0592215,2020-11-01,Mujer,20
15886,LC-2020-0598882,2020-11-05,Varon,26
15887,LC-2020-0599193,2020-11-05,Varon,20
15888,LC-2020-0600820,2020-11-06,Mujer,44
15889,LC-2020-0602747,2020-11-08,Mujer,29
15890,LC-2020-0602747,2020-11-08,Mujer,36
15891,LC-2020-0603037,2020-11-08,sd,35
15892,LC-2020-0603037,2020-11-08,sd,35
15893,LC-2020-0604757,2020-11-09,Varon,35
15894,LC-2020-0604850,2020-11-09,sd,35
15895,LC-2020-0605551,2020-11-10,SD,35
15896,LC-2020-0606188,2020-11-10,Varon,16
15897,LC-2020-0608155,2020-11-11,Mujer,29
15898,LC-2020-0608416,2020-11-11,Mujer,35
15899,LC-2020-0609911,2020-11-12,Varon,22
15900,LC-2020-0617963,2020-11-17,Mujer,21
15901,LC-2020-0617963,2020-11-17,Varon,19
15902,LC-2020-0618031,2020-11-17,Mujer,18
15903,LC-2020-0618063,2020-11-17,Varon,66
15904,LC-2020-0618260,2020-11-17,Mujer,25
15905,LC-2020-0618956,2020-11-18,Varon,52
15906,LC-2020-0619594,2020-11-18,Mujer,70
15907,LC-2020-0619855,2020-11-18,Mujer,28
15908,LC-2020-0620692,2020-11-19,Mujer,32
15909,LC-2020-0620692,2020-11-19,Varon,34
15910,LC-2020-0621482,2020-11-19,Varon,36
15911,LC-2020-0621675,2020-11-19,Varon,29
15912,LC-2020-0622420,2020-11-20,Mujer,26
15913,LC-2020-0622945,2020-11-20,Mujer,52
15914,LC-2020-0624640,2020-11-21,sd,35
15915,LC-2020-0624875,2020-11-22,Varon,26
15916,LC-2020-0625892,2020-11-23,Varon,39
15917,LC-2020-0628211,2020-11-24,sd,35
15918,LC-2020-0628304,2020-11-24,Varon,33
15919,LC-2020-0631194,2020-11-26,Varon,74
15920,LC-2020-0632919,2020-11-27,SD,35
15921,LC-2020-0632977,2020-11-27,Varon,26
15922,LC-2020-0634187,2020-11-28,SD,35
15923,LC-2020-0634187,2020-11-28,SD,35
15924,LC-2020-0636262,2020-11-30,SD,35
15925,LC-2020-0638271,2020-12-01,Varon,30
15926,LC-2020-0638271,2020-12-01,Varon,38
15927,LC-2020-0638562,2020-12-01,Mujer,36
15928,LC-2020-0642437,2020-12-03,Varon,45
15929,LC-2020-0644115,2020-12-04,Varon,56
15930,LC-2020-0644802,2020-12-05,Varon,33
15931,LC-2020-0646233,2020-12-06,sd,35
15932,LC-2020-0650215,2020-12-09,sd,35
15933,LC-2020-0650887,2020-12-10,Varon,24
15934,LC-2020-0651213,2020-12-10,SD,35
15935,LC-2020-0651213,2020-12-10,sd,35
15936,LC-2020-0652517,2020-12-11,Varon,58
15937,LC-2020-0653969,2020-12-11,Mujer,74
15938,LC-2020-0653969,2020-12-11,Mujer,27
15939,LC-2020-0653969,2020-12-11,SD,35
15940,LC-2020-0657814,2020-12-14,Varon,50
15941,LC-2020-0661568,2020-12-16,Varon,42
15942,LC-2020-0661682,2020-12-16,SD,35
15943,LC-2020-0663255,2020-12-17,Varon,29
15944,LC-2020-0667085,2020-12-19,Varon,60
15945,LC-2020-0669411,2020-12-21,Varon,40
15946,LC-2020-0669793,2020-12-21,Varon,43
15947,LC-2020-0670680,2020-12-22,Varon,58
15948,LC-2020-0670680,2020-12-22,Varon,35
15949,LC-2020-0671159,2020-12-22,SD,35
15950,LC-2020-0671265,2020-12-22,sd,35
15951,LC-2020-0673674,2020-12-23,Varon,26
15952,LC-2020-0673892,2020-12-23,SD,35
15953,LC-2020-0674037,2020-12-23,Mujer,79
15954,LC-2020-0674037,2020-12-23,Varon,82
15955,LC-2020-0676551,2020-12-26,sd,35
15956,LC-2020-0680875,2020-12-29,Mujer,59
15957,LC-2020-0681577,2020-12-29,Varon,44
15958,LC-2020-0683389,2020-12-30,Mujer,29
15959,LC-2020-0683389,2020-12-30,Varon,43
15960,LC-2020-0008854,2020-01-05,Varon,25
15961,LC-2020-0019349,2020-01-09,Varon,32
15962,LC-2020-0024683,2020-01-12,Mujer,35
15963,LC-2020-0029681,2020-01-14,Varon,31
15964,LC-2020-0030383,2020-01-15,Varon,40
15965,LC-2020-0030650,2020-01-15,Varon,42
15966,LC-2020-0032377,2020-01-16,Varon,32
15967,LC-2020-0033308,2020-01-16,Mujer,48
15968,LC-2020-0033327,2020-01-16,Varon,30
15969,LC-2020-0034841,2020-01-17,Mujer,32
15970,LC-2020-0035071,2020-01-17,Varon,52
15971,LC-2020-0036874,2020-01-17,Varon,31
15972,LC-2020-0038776,2020-01-19,Varon,34
15973,LC-2020-0041296,2020-01-20,Varon,67
15974,LC-2020-0041865,2020-01-20,Varon,36
15975,LC-2020-0042024,2020-01-20,SD,35
15976,LC-2020-0051059,2020-01-24,Mujer,77
15977,LC-2020-0053973,2020-01-26,Varon,60
15978,LC-2020-0059520,2020-01-28,Varon,25
15979,LC-2020-0064451,2020-01-30,Varon,37
15980,LC-2020-0065196,2020-01-31,sd,35
15981,LC-2020-0067352,2020-01-31,Varon,24
15982,LC-2020-0071163,2020-02-03,Varon,39
15983,LC-2020-0071330,2020-02-03,Varon,43
15984,LC-2020-0072178,2020-02-03,SD,35
15985,LC-2020-0072180,2020-02-03,Varon,21
15986,LC-2020-0072988,2020-02-04,Varon,24
15987,LC-2020-0077359,2020-02-05,SD,85
15988,LC-2020-0079119,2020-02-06,Mujer,58
15989,LC-2020-0080271,2020-02-07,Mujer,35
15990,LC-2020-0083934,2020-02-08,SD,35
15991,LC-2020-0084961,2020-02-09,Varon,35
15992,LC-2020-0085625,2020-02-10,Varon,48
15993,LC-2020-0087218,2020-02-10,Varon,35
15994,LC-2020-0090624,2020-02-11,Mujer,37
15995,LC-2020-0103755,2020-02-17,Varon,21
15996,LC-2020-0103766,2020-02-17,Mujer,28
15997,LC-2020-0103766,2020-02-17,Mujer,17
15998,LC-2020-0104718,2020-02-17,Varon,33
15999,LC-2020-0105696,2020-02-18,Varon,37
16000,LC-2020-0106201,2020-02-18,Varon,39
16001,LC-2020-0106579,2020-02-18,Varon,49
16002,LC-2020-0108569,2020-02-19,Mujer,28
16003,LC-2020-0109398,2020-02-19,Varon,26
16004,LC-2020-0110839,2020-02-20,Mujer,49
16005,LC-2020-0116211,2020-02-22,Varon,45
16006,LC-2020-0118107,2020-02-23,Mujer,36
16007,LC-2020-0118107,2020-02-23,Varon,43
16008,LC-2020-0119160,2020-02-24,Mujer,63
16009,LC-2020-0124622,2020-02-27,SD,35
16010,LC-2020-0127099,2020-02-27,Varon,12
16011,LC-2020-0127262,2020-02-27,Varon,22
16012,LC-2020-0128710,2020-02-28,Mujer,28
16013,LC-2020-0128734,2020-02-28,Mujer,64
16014,LC-2020-0129494,2020-02-28,Varon,47
16015,LC-2020-0132514,2020-03-01,Varon,35
16016,LC-2020-0151124,2020-03-09,Varon,45
16017,LC-2020-0160030,2020-03-12,Mujer,29
16018,LC-2020-0163537,2020-03-13,Varon,54
16019,LC-2020-0192676,2020-04-08,Varon,30
16020,LC-2020-0196967,2020-04-13,Varon,45
16021,LC-2020-0198592,2020-04-15,Varon,57
16022,LC-2020-0222880,2020-04-30,Varon,31
16023,LC-2020-0223662,2020-05-01,Varon,38
16024,LC-2020-0227857,2020-05-05,SD,35
16025,LC-2020-0236618,2020-05-12,Varon,39
16026,LC-2020-0236618,2020-05-12,mujer,92
16027,LC-2020-0241802,2020-05-15,Mujer,53
16028,LC-2020-0246487,2020-05-18,Mujer,55
16029,LC-2020-0248621,2020-05-19,Varon,22
16030,LC-2020-0262695,2020-05-28,Mujer,78
16031,LC-2020-0262869,2020-05-28,sd,35
16032,LC-2020-0297555,2020-06-13,SD,35
16033,LC-2020-0310411,2020-06-16,Varon,24
16034,LC-2020-0318235,2020-06-19,Varon,24
16035,LC-2020-0362486,2020-06-24,Mujer,35
16036,LC-2020-0435221,2020-07-15,Varon,32
16037,LC-2020-0439712,2020-07-16,Varon,32
16038,LC-2020-0440670,2020-07-17,Mujer,27
16039,LC-2020-0449824,2020-07-24,Varon,22
16040,LC-2020-0467424,2020-08-06,Varon,35
16041,LC-2020-0468840,2020-08-07,Varon,23
16042,LC-2020-0483844,2020-08-18,Varon,26
16043,LC-2020-0484643,2020-08-18,Varon,50
16044,LC-2020-0491404,2020-08-24,Varon,41
16045,LC-2020-0497695,2020-08-28,Varon,37
16046,LC-2020-0510950,2020-09-08,SD,35
16047,LC-2020-0556103,2020-10-08,Varon,19
16048,LC-2020-0560103,2020-10-10,SD,35
16049,LC-2020-0581283,2020-10-25,Varon,28
16050,LC-2020-0588449,2020-10-29,Mujer,24
16051,LC-2020-0603079,2020-11-08,Varon,26
16052,LC-2020-0606821,2020-11-11,Mujer,25
16053,LC-2020-0609524,2020-11-12,Mujer,58
16054,LC-2020-0613836,2020-11-14,SD,43
16055,LC-2020-0619521,2020-11-18,Varon,46
16056,LC-2020-0620837,2020-11-19,Varon,59
16057,LC-2020-0624264,2020-11-21,Varon,31
16058,LC-2020-0627492,2020-11-24,SD,35
16059,LC-2020-0638376,2020-12-01,Mujer,24
16060,LC-2020-0638376,2020-12-01,Mujer,47
16061,LC-2020-0638376,2020-12-01,Mujer,35
16062,LC-2020-0638376,2020-12-01,varon,33
16063,LC-2020-0639050,2020-12-01,Mujer,42
16064,LC-2020-0648128,2020-12-08,Varon,30
16065,LC-2020-0653552,2020-12-11,Varon,33
16066,LC-2020-0653552,2020-12-11,Varon,31
16067,LC-2020-0662098,2020-12-16,Varon,35
16068,LC-2020-0666135,2020-12-19,Varon,18
16069,LC-2020-0667649,2020-12-20,Mujer,42
16070,LC-2020-0672705,2020-12-23,Varon,26
16071,LC-2020-0675833,2020-12-25,Varon,22
16072,LC-2020-0000841,2020-01-01,Mujer,64
16073,LC-2020-0001767,2020-01-02,Mujer,33
16074,LC-2020-0003360,2020-01-02,Mujer,35
16075,LC-2020-0005389,2020-01-03,Varon,29
16076,LC-2020-0012751,2020-01-07,Mujer,43
16077,LC-2020-0013875,2020-01-07,Mujer,45
16078,LC-2020-0013875,2020-01-07,Varon,48
16079,LC-2020-0013875,2020-01-07,Varon,65
16080,LC-2020-0019282,2020-01-09,Varon,40
16081,LC-2020-0020561,2020-01-10,Varon,58
16082,LC-2020-0021567,2020-01-10,Mujer,23
16083,LC-2020-0023221,2020-01-11,Varon,25
16084,LC-2020-0027416,2020-01-13,Mujer,31
16085,LC-2020-0031109,2020-01-15,Varon,24
16086,LC-2020-0031109,2020-01-15,Varon,28
16087,LC-2020-0032239,2020-01-16,Varon,35
16088,LC-2020-0032688,2020-01-16,Varon,25
16089,LC-2020-0038778,2020-01-19,Mujer,35
16090,LC-2020-0038778,2020-01-19,Varon,30
16091,LC-2020-0048423,2020-01-23,Varon,35
16092,LC-2020-0048423,2020-01-23,Varon,29
16093,LC-2020-0048423,2020-01-23,Varon,48
16094,LC-2020-0048731,2020-01-23,SD,35
16095,LC-2020-0049983,2020-01-24,Varon,29
16096,LC-2020-0054444,2020-01-26,Mujer,51
16097,LC-2020-0055243,2020-01-27,Varon,64
16098,LC-2020-0056208,2020-01-27,Varon,70
16099,LC-2020-0059637,2020-01-28,Mujer,25
16100,LC-2020-0062249,2020-01-29,Varon,19
16101,LC-2020-0065364,2020-01-31,Mujer,59
16102,LC-2020-0067058,2020-01-31,Varon,60
16103,LC-2020-0068752,2020-02-01,Varon,48
16104,LC-2020-0069268,2020-02-02,Varon,34
16105,LC-2020-0072959,2020-02-04,Varon,51
16106,LC-2020-0073721,2020-02-04,Varon,38
16107,LC-2020-0079039,2020-02-06,Mujer,28
16108,LC-2020-0081171,2020-02-07,Mujer,59
16109,LC-2020-0081171,2020-02-07,Mujer,42
16110,LC-2020-0081171,2020-02-07,Mujer,45
16111,LC-2020-0081171,2020-02-07,Mujer,64
16112,LC-2020-0081171,2020-02-07,Varon,62
16113,LC-2020-0090357,2020-02-11,Varon,38
16114,LC-2020-0094002,2020-02-12,Varon,35
16115,LC-2020-0095886,2020-02-13,Mujer,48
16116,LC-2020-0096398,2020-02-13,varon,30
16117,LC-2020-0096398,2020-02-13,Varon,45
16118,LC-2020-0098841,2020-02-14,Mujer,31
16119,LC-2020-0099562,2020-02-14,Varon,66
16120,LC-2020-0099562,2020-02-14,Mujer,67
16121,LC-2020-0099665,2020-02-15,Mujer,20
16122,LC-2020-0102127,2020-02-16,Mujer,73
16123,LC-2020-0106879,2020-02-18,Varon,24
16124,LC-2020-0110572,2020-02-19,Varon,40
16125,LC-2020-0114394,2020-02-21,Varon,33
16126,LC-2020-0114394,2020-02-21,Varon,43
16127,LC-2020-0115388,2020-02-21,Varon,31
16128,LC-2020-0117173,2020-02-22,Mujer,45
16129,LC-2020-0123531,2020-02-26,Varon,26
16130,LC-2020-0128432,2020-02-28,Varon,43
16131,LC-2020-0129847,2020-02-28,Varon,32
16132,LC-2020-0129847,2020-02-28,sd,35
16133,LC-2020-0132882,2020-03-01,Varon,38
16134,LC-2020-0133716,2020-03-02,Varon,26
16135,LC-2020-0135347,2020-03-02,Varon,2
16136,LC-2020-0135347,2020-03-02,Mujer,21
16137,LC-2020-0135347,2020-03-02,Mujer,32
16138,LC-2020-0138478,2020-03-03,Mujer,35
16139,LC-2020-0138478,2020-03-03,Varon,32
16140,LC-2020-0141415,2020-03-04,Varon,24
16141,LC-2020-0144400,2020-03-05,Varon,21
16142,LC-2020-0150358,2020-03-09,Mujer,49
16143,LC-2020-0152046,2020-03-09,Varon,41
16144,LC-2020-0154741,2020-03-10,Varon,22
16145,LC-2020-0182141,2020-03-28,Mujer,27
16146,LC-2020-0182141,2020-03-28,Varon,36
16147,LC-2020-0190553,2020-04-06,Mujer,81
16148,LC-2020-0196757,2020-04-13,Varon,34
16149,LC-2020-0210000,2020-04-24,Varon,24
16150,LC-2020-0210364,2020-04-25,Varon,32
16151,LC-2020-0213645,2020-04-26,Varon,28
16152,LC-2020-0218979,2020-04-27,Mujer,58
16153,LC-2020-0230370,2020-05-07,Mujer,45
16154,LC-2020-0235434,2020-05-11,Varon,53
16155,LC-2020-0241945,2020-05-15,Varon,33
16156,LC-2020-0247636,2020-05-19,Varon,66
16157,LC-2020-0249500,2020-05-20,Mujer,32
16158,LC-2020-0249500,2020-05-20,Varon,51
16159,LC-2020-0253316,2020-05-22,Varon,27
16160,LC-2020-0253316,2020-05-21,mujer,35
16161,LC-2020-0253316,2020-05-22,SD,35
16162,LC-2020-0265814,2020-05-29,Varon,31
16163,LC-2020-0287417,2020-06-08,varon,40
16164,LC-2020-0287417,2020-06-08,Varon,39
16165,LC-2020-0415176,2020-07-06,Mujer,25
16166,LC-2020-0415233,2020-07-06,Varon,94
16167,LC-2020-0425928,2020-07-10,Varon,44
16168,LC-2020-0425928,2020-07-10,Varon,44
16169,LC-2020-0425956,2020-07-10,Varon,76
16170,LC-2020-0458242,2020-07-30,Varon,22
16171,LC-2020-0459679,2020-07-31,Varon,19
16172,LC-2020-0460591,2020-08-01,Varon,25
16173,LC-2020-0460684,2020-08-01,Varon,46
16174,LC-2020-0466187,2020-08-06,Varon,28
16175,LC-2020-0468322,2020-08-07,Varon,22
16176,LC-2020-0471156,2020-08-09,SD,35
16177,LC-2020-0476971,2020-08-12,Varon,49
16178,LC-2020-0476971,2020-08-12,Mujer,28
16179,LC-2020-0477256,2020-08-12,Mujer,76
16180,LC-2020-0489222,2020-08-21,Varon,25
16181,LC-2020-0490273,2020-08-22,Mujer,47
16182,LC-2020-0490873,2020-08-23,Varon,23
16183,LC-2020-0491101,2020-08-24,Varon,32
16184,LC-2020-0492533,2020-08-24,sd,35
16185,LC-2020-0493835,2020-08-25,Mujer,22
16186,HC-2020-0499647,2020-08-30,varon,19
16187,HC-2020-0499647,2020-08-30,mujer,44
16188,HC-2020-0499647,2020-08-30,varon,60
16189,LC-2020-0501593,2020-08-31,SD,27
16190,LC-2020-0504757,2020-09-03,Varon,32
16191,LC-2020-0505938,2020-09-04,Mujer,29
16192,LC-2020-0507335,2020-09-05,Varon,42
16193,LC-2020-0514850,2020-09-10,Varon,40
16194,LC-2020-0536070,2020-09-25,Varon,87
16195,LC-2020-0549746,2020-10-03,Varon,19
16196,LC-2020-0558300,2020-10-09,Varon,36
16197,LC-2020-0559302,2020-10-09,Varon,32
16198,LC-2020-0565850,2020-10-14,Mujer,19
16199,LC-2020-0573907,2020-10-20,Varon,30
16200,LC-2020-0575411,2020-10-21,Varon,30
16201,LC-2020-0575546,2020-10-21,Varon,28
16202,LC-2020-0575706,2020-10-21,sd,35
16203,LC-2020-0583196,2020-10-26,Mujer,61
16204,LC-2020-0588684,2020-10-30,Mujer,30
16205,LC-2020-0588740,2020-10-30,Mujer,32
16206,LC-2020-0591713,2020-11-01,Varon,34
16207,LC-2020-0593797,2020-11-02,Varon,23
16208,LC-2020-0593806,2020-11-02,sd,35
16209,LC-2020-0602915,2020-11-08,Mujer,68
16210,LC-2020-0606287,2020-11-10,Varon,27
16211,LC-2020-0606287,2020-11-10,Varon,25
16212,LC-2020-0608204,2020-11-11,Varon,41
16213,LC-2020-0610984,2020-11-13,Mujer,44
16214,LC-2020-0610984,2020-11-13,Varon,8
16215,LC-2020-0616034,2020-11-16,varon,42
16216,LC-2020-0616034,2020-11-16,Mujer,36
16217,LC-2020-0616428,2020-11-16,Mujer,29
16218,LC-2020-0623467,2020-11-20,Mujer,15
16219,LC-2020-0630630,2020-11-26,Mujer,27
16220,LC-2020-0634637,2020-11-28,SD,35
16221,LC-2020-0636709,2020-11-30,Varon,35
16222,LC-2020-0638095,2020-12-01,Varon,29
16223,LC-2020-0638847,2020-12-01,Varon,31
16224,LC-2020-0644260,2020-12-04,Varon,27
16225,LC-2020-0644582,2020-12-05,Mujer,21
16226,LC-2020-0647308,2020-12-07,Mujer,33
16227,LC-2020-0649789,2020-12-09,Varon,30
16228,LC-2020-0656517,2020-12-14,Mujer,64
16229,LC-2020-0662130,2020-12-16,Varon,36
16230,LC-2020-0663249,2020-12-17,Varon,41
16231,LC-2020-0665873,2020-12-18,Varon,17
16232,LC-2020-0665933,2020-12-18,Varon,22
16233,LC-2020-0667305,2020-12-20,Varon,22
16234,LC-2020-0671500,2020-12-22,Varon,26
16235,LC-2020-0674514,2020-12-24,Varon,42
16236,LC-2020-0674650,2020-12-24,Varon,26
16237,LC-2020-0677590,2020-12-27,Varon,38
16238,LC-2020-0677590,2020-12-27,Varon,76
16239,LC-2020-0680371,2020-12-29,Varon,22
16240,LC-2020-0684760,2020-12-31,Mujer,68
16241,LC-2020-0032247,2020-01-16,Varon,35
16242,LC-2020-0034364,2020-01-16,Mujer,8
16243,LC-2020-0041672,2020-01-20,Mujer,41
16244,LC-2020-0048335,2020-01-23,Varon,70
16245,LC-2020-0048962,2020-01-23,Varon,24
16246,LC-2020-0049753,2020-01-23,Varon,38
16247,LC-2020-0052358,2020-01-25,Mujer,35
16248,LC-2020-0070318,2020-02-03,Mujer,26
16249,LC-2020-0072962,2020-02-04,Varon,32
16250,LC-2020-0075183,2020-02-04,Varon,28
16251,LC-2020-0076366,2020-02-05,Varon,43
16252,LC-2020-0090261,2020-02-11,Varon,48
16253,LC-2020-0098525,2020-02-14,Varon,31
16254,LC-2020-0099356,2020-02-14,Mujer,66
16255,LC-2020-0108353,2020-02-19,Mujer,22
16256,LC-2020-0113045,2020-02-20,SD,35
16257,LC-2020-0135401,2020-03-02,SD,35
16258,LC-2020-0137206,2020-03-03,Mujer,63
